dlga_dplmc_chancellor_info_person_select:dplmc_chancellor_info_person|{s1}.{***}
dlga_dplmc_chancellor_info_person:dplmc_chancellor_pretalk|{s47}{***}
dlga_dplmc_chancellor_info_person_select:dplmc_chancellor_pretalk|No one.{***}
dlga_dplmc_chancellor_info_kingdom_select:dplmc_chancellor_pretalk|Nevermind.{***}
dlga_dplmc_chancellor_talk:dplmc_chancellor_cur_stance|What do the nobles think regarding the settlement of {s4}?{***}
dlga_dplmc_chancellor_cur_stance:dplmc_chancellor_pretalk|{s10}{***}
dlga_dplmc_chancellor_talk:dplmc_chancellor_message_ask_type|Please send a message to another noble.{***}
dlga_dplmc_chancellor_message_ask_type:dplmc_chancellor_message_lord_select|To whom do you like to send the message?{***}
dlga_dplmc_chancellor_message_lord_select:dplmc_chancellor_message_ask|{s1}.{***}
dlga_dplmc_chancellor_message_ask:dplmc_chancellor_message_select|What do you want to tell {s6}?{***}
dlga_dplmc_chancellor_message_select:dplmc_chancellor_message_lord_ask|Ask {reg4?her:him} if {reg4?she:he} is willing to join my forces.{***}
dlga_dplmc_chancellor_message_lord_ask:dplmc_message_send_confirm|Of course, I will send a messenger to {s11} and ask {reg4?her:him} if {reg4?she:he} is willing to join your forces.{***}
dlga_dplmc_message_send_confirm:dplmc_chancellor_pretalk|Thank you.{***}
dlga_dplmc_message_send_confirm:dplmc_chancellor_pretalk.1|I changed my mind.{***}
dlga_dplmc_chancellor_message_lord_ask:dplmc_message_send_confirm.1|Of course, I will send a messenger to {s11} and ask {reg4?her:him} if {reg4?she:he} is willing to go to {s12}.{***}
dlga_dplmc_chancellor_message_lord_ask:dplmc_message_send_confirm.2|Of course, I will send a messenger to {s11} and ask {reg4?her:him} if {reg4?she:he} is willing to patrol around {s12}.{***}
dlga_dplmc_chancellor_message_lord_ask:dplmc_message_send_confirm.3|Of course, I will send a messenger to {s11} and ask {reg4?her:him} if {reg4?she:he} is willing to retreat to {s12}.{***}
dlga_dplmc_chancellor_message_lord_ask:dplmc_message_send_confirm.4|Of course, I will send a messenger to {s11} and ask {reg4?her:him} if {reg4?she:he} is willing to besiege {s12}.{***}
dlga_dplmc_chancellor_message_lord_ask:dplmc_message_send_confirm.5|Of course, I will send a messenger to {s11} and ask {reg4?her:him} if {reg4?she:he} is willing to raid around {s12}.{***}
dlga_dplmc_chancellor_message_select:dplmc_chancellor_message_goto_lord_ask|Ask {reg4?her:him} if {reg4?she:he} is willing to go to a location.{***}
dlga_dplmc_chancellor_message_goto_lord_ask:dplmc_chancellor_message_order_details|Where do you order {reg4?her:him}?{***}
dlga_dplmc_chancellor_message_order_details:dplmc_chancellor_message_lord_ask|{s1}{***}
dlga_dplmc_chancellor_message_order_details:dplmc_chancellor_pretalk|Nowhere.{***}
dlga_dplmc_chancellor_message_select:dplmc_chancellor_message_goto_lord_ask.1|Ask {reg4?her:him} if {reg4?she:he} is willing to patrol a location.{***}
dlga_dplmc_chancellor_message_select:dplmc_chancellor_message_goto_lord_ask.2|Ask {reg4?her:him} if {reg4?she:he} is willing to flee to a location.{***}
dlga_dplmc_chancellor_message_select:dplmc_chancellor_message_goto_lord_ask.3|Ask {reg4?her:him} if {reg4?she:he} is willing to besiege a location.{***}
dlga_dplmc_chancellor_message_select:dplmc_chancellor_message_goto_lord_ask.4|Ask {reg4?her:him} if {reg4?she:he} is willing to raid around a location.{***}
dlga_dplmc_chancellor_message_select:dplmc_chancellor_pretalk|Nevermind.{***}
dlga_dplmc_chancellor_message_lord_select:dplmc_chancellor_pretalk|Nevermind.{***}
dlga_dplmc_chancellor_talk:dplmc_chancellor_gift_ask_where|Please send a gift.{***}
dlga_dplmc_chancellor_gift_ask_where:dplmc_chancellor_pretalk|We don't have enough money in our treasury to send a gift! It will cost us 50 piastres to send a gift.{***}
dlga_dplmc_chancellor_gift_ask_where:dplmc_chancellor_gift_where|Sending a gift will cost us 50 piastres. I will withdraw the money from the treasury. Do you want to send your gift to a person or a settlement?{***}
dlga_dplmc_chancellor_gift_where:dplmc_chancellor_gift_ask_person|A person.{***}
dlga_dplmc_chancellor_gift_ask_person:dplmc_chancellor_gift_lady_or_lord|Do you want to send your gift to a lady or to a noble?{***}
dlga_dplmc_chancellor_gift_lady_or_lord:dplmc_chancellor_gift_ask_type|Please send a gift to a noble.{***}
dlga_dplmc_chancellor_gift_ask_type:dplmc_chancellor_gift_select|I recommend to send 150 units of Ale, Wine or Oil. If we have enough in our household, I will send a servant to deliver it.{***}
dlga_dplmc_chancellor_gift_select:dplmc_chancellor_gift_kingdom_ask|Send some ale.{***}
dlga_dplmc_chancellor_gift_kingdom_ask:dplmc_chancellor_gift_kingdom_select|Whom does the noble serve?{***}
dlga_dplmc_chancellor_gift_kingdom_select:dplmc_chancellor_gift_lord_ask|{s11}.{***}
dlga_dplmc_chancellor_gift_lord_ask:dplmc_chancellor_gift_lord_select|To whom do you want to send the gift?{***}
dlga_dplmc_chancellor_gift_lord_select:dplmc_chancellor_pretalk|I can't think of anyone.{***}
dlga_dplmc_chancellor_gift_lord_select:dplmc_chancellor_gift_send_ask|{s11}.{***}
dlga_dplmc_chancellor_gift_send_ask:dplmc_chancellor_gift_send_confirm|I will send a servant with the {s6} to {s11}.{***}
dlga_dplmc_chancellor_gift_send_confirm:dplmc_chancellor_pretalk|Thank you.{***}
dlga_dplmc_chancellor_gift_send_confirm:dplmc_chancellor_pretalk.1|Nevermind.{***}
dlga_dplmc_chancellor_gift_kingdom_select:dplmc_chancellor_pretalk|Nevermind.{***}
dlga_dplmc_chancellor_gift_select:dplmc_chancellor_gift_kingdom_ask.1|Send some wine.{***}
dlga_dplmc_chancellor_gift_select:dplmc_chancellor_gift_kingdom_ask.2|Send some furniture.{***}
dlga_dplmc_chancellor_gift_select:dplmc_chancellor_pretalk|Nevermind.{***}
dlga_dplmc_chancellor_gift_lady_or_lord:dplmc_chancellor_lady_gift_ask_type|Please send a gift to a lady.{***}
dlga_dplmc_chancellor_lady_gift_ask_type:dplmc_chancellor_lady_gift_select|I recommend to send dyes, silk or velvets. If we have enough in our household, I will send a servant to deliver it.{***}
dlga_dplmc_chancellor_lady_gift_select:dplmc_chancellor_lady_gift_kingdom_ask|Send dyes.{***}
dlga_dplmc_chancellor_lady_gift_kingdom_ask:dplmc_chancellor_lady_gift_kingdom_select|Whom does the lady serve?{***}
dlga_dplmc_chancellor_lady_gift_kingdom_select:dplmc_chancellor_lady_gift_lady_ask|{s11}.{***}
dlga_dplmc_chancellor_lady_gift_lady_ask:dplmc_chancellor_lady_gift_lady_select|Which lady should receive the gift?{***}
dlga_dplmc_chancellor_lady_gift_lady_select:dplmc_chancellor_lady_gift_send_ask|{s11}.{***}
dlga_dplmc_chancellor_lady_gift_send_ask:dplmc_chancellor_lady_gift_send_confirm|I will send a servant with the {s6} to {s11}.{***}
dlga_dplmc_chancellor_lady_gift_send_confirm:dplmc_chancellor_pretalk|Thank you.{***}
dlga_dplmc_chancellor_lady_gift_send_confirm:dplmc_chancellor_pretalk.1|Nevermind.{***}
dlga_dplmc_chancellor_lady_gift_lady_select:dplmc_chancellor_pretalk|I can't think of anyone.{***}
dlga_dplmc_chancellor_lady_gift_kingdom_select:dplmc_chancellor_pretalk|Nevermind.{***}
dlga_dplmc_chancellor_lady_gift_select:dplmc_chancellor_lady_gift_kingdom_ask.1|Send silk.{***}
dlga_dplmc_chancellor_lady_gift_select:dplmc_chancellor_lady_gift_kingdom_ask.2|Send silk.{***}
dlga_dplmc_chancellor_lady_gift_select:dplmc_chancellor_pretalk|Nevermind.{***}
dlga_dplmc_chancellor_gift_lady_or_lord:dplmc_chancellor_pretalk|Nevermind.{***}
dlga_dplmc_chancellor_gift_where:dplmc_chancellor_center_gift_ask_type|A settlement.{***}
dlga_dplmc_chancellor_center_gift_ask_type:dplmc_chancellor_center_gift_select|I suggest to send 300 units of smoked fish, cheese, or honey. If we have enough in our household, I will send a servant to deliver it.{***}
dlga_dplmc_chancellor_center_gift_select:dplmc_chancellor_center_gift_kingdom_ask|Send some fish.{***}
dlga_dplmc_chancellor_center_gift_kingdom_ask:dplmc_chancellor_center_gift_kingdom_select|Whose settlement do you have in mind?{***}
dlga_dplmc_chancellor_center_gift_kingdom_select:dplmc_chancellor_center_gift_lord_ask|A settlement controlled by {s11}.{***}
dlga_dplmc_chancellor_center_gift_lord_ask:dplmc_chancellor_center_gift_lord_select|To which of their settlements do you wish to send the gift?{***}
dlga_dplmc_chancellor_center_gift_lord_select:dplmc_chancellor_center_gift_send_ask|{s11}.{***}
dlga_dplmc_chancellor_center_gift_send_ask:dplmc_chancellor_center_gift_send_confirm|I will send a servant with the {s6} to {s11}.{***}
dlga_dplmc_chancellor_center_gift_send_confirm:dplmc_chancellor_pretalk|Thank you.{***}
dlga_dplmc_chancellor_center_gift_send_confirm:dplmc_chancellor_pretalk.1|Nevermind.{***}
dlga_dplmc_chancellor_center_gift_lord_select:dplmc_chancellor_pretalk|I changed my mind.{***}
dlga_dplmc_chancellor_center_gift_kingdom_select:dplmc_chancellor_pretalk|Nevermind.{***}
dlga_dplmc_chancellor_center_gift_select:dplmc_chancellor_center_gift_kingdom_ask.1|Send some corned beef.{***}
dlga_dplmc_chancellor_center_gift_select:dplmc_chancellor_center_gift_kingdom_ask.2|Send some sugar.{***}
dlga_dplmc_chancellor_center_gift_select:dplmc_chancellor_pretalk|Nevermind.{***}
dlga_dplmc_chancellor_gift_where:dplmc_chancellor_pretalk|Neither.{***}
dlga_dplmc_chancellor_talk:dplmc_chancellor_talk_household|Let us check our household possessions.{***}
dlga_dplmc_chancellor_talk_household:dplmc_chancellor_pretalk|You should store all important things in the household.{***}
dlga_dplmc_chancellor_talk:dplmc_chancellor_pretalk|I would like to take a look through the items in my secondary storage houses.{***}
dlga_dplmc_chancellor_talk:close_window|Farewell!{***}
dlga_dplmc_chancellor_kingdom_culture_select:dplmc_chancellor_pretalk.1|None.{***}
dlga_dplmc_chancellor_domestic_policy_options:dplmc_chancellor_domestic_policy_info_ask|Inform me about the domestic policy of another power.{***}
dlga_dplmc_chancellor_domestic_policy_info_ask:dplmc_chancellor_domestic_policy_info_select|About which power do you need information?{***}
dlga_dplmc_chancellor_domestic_policy_info_select:dplmc_chancellor_domestic_policy_info|{s10}.{***}
dlga_dplmc_chancellor_domestic_policy_info:dplmc_chancellor_domestic_policy_info_ask|{s4} {s5} {s6} {s7} {s0}{***}
dlga_dplmc_chancellor_domestic_policy_info_select:dplmc_chancellor_pretalk|None.{***}
dlga_dplmc_chancellor_domestic_policy_options:dplmc_chancellor_domestic_policy_ask|Let's change our domestic policy.{***}
dlga_dplmc_chancellor_domestic_policy_ask:dplmc_chancellor_domestic_policy|{s4} {s5} {s6} {s7} {s0} What do you want to change?{***}
dlga_dplmc_chancellor_domestic_policy:dplmc_chancellor_domestic_policy_confirm|Get looser on forced labor.{***}
dlga_dplmc_chancellor_domestic_policy_confirm:dplmc_chancellor_pretalk|I will initiate all necessary steps.{***}
dlga_dplmc_chancellor_domestic_policy:dplmc_chancellor_domestic_policy_confirm.1|Restrict forced labor.{***}
dlga_dplmc_chancellor_domestic_policy:dplmc_chancellor_domestic_policy_confirm.2|Let's centralize the decisions.{***}
dlga_dplmc_chancellor_domestic_policy:dplmc_chancellor_domestic_policy_confirm.3|Grant increased autonomy to local authorities.{***}
dlga_dplmc_chancellor_domestic_policy:dplmc_chancellor_domestic_policy_confirm.4|I prefer quality troops to many troops.{***}
dlga_dplmc_chancellor_domestic_policy:dplmc_chancellor_domestic_policy_confirm.5|Quantity has a quality of its own.  I prefer many troops to few quality troops.{***}
dlga_dplmc_chancellor_domestic_policy:dplmc_chancellor_domestic_policy_confirm.6|Give the nobles more power.{***}
dlga_dplmc_chancellor_domestic_policy:dplmc_chancellor_domestic_policy_confirm.7|Give the merchants and trade guilds more power.{***}
